Date,Confirmed,Death,Recovered,Total Confirmed,Total Deaths,Total Recovered,Active Cases,Death Rate,Death Change Rate,Recovery Change Rate,Confirmed Change Rate,Confirmed Rolling 3 Change Rate,New Active Cases,New Active Cases PCT Change,New Cases,New Case PCT Change,New Deaths,New Death PCT Change,New Recovered,New Recovered PCT Change,Likely Cases C86,Likely Cases 1pct,Likely Cases 1.8pct,Likely Cases 3.5pct
2020-03-09,20.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.053,0.05700000000000003,1.0,-0.5,1.0,-0.5,0.0,0.0,0.0,0.0,22.799999999999997,0.0,0.0,0.0
2020-03-10,20.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.05700000000000003,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,22.799999999999997,0.0,0.0,0.0
2020-03-11,20.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.017666666666666702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.799999999999997,0.0,0.0,0.0
2020-03-12,24.0,1.0,8.0,24.0,1.0,8.0,15.0,0.042,inf,inf,0.2,0.06666666666666671,-5.0,-inf,4.0,inf,1.0,inf,8.0,inf,17.099999999999998,100.0,180.0,350.0
2020-03-13,26.0,2.0,8.0,26.0,2.0,8.0,16.0,0.077,1.0,0.0,0.083,0.09433333333333338,1.0,-1.2,2.0,-0.5,1.0,0.0,0.0,-1.0,18.24,200.0,360.0,700.0
2020-03-14,37.0,3.0,12.0,37.0,3.0,12.0,22.0,0.081,0.5,0.5,0.423,0.2353333333333334,6.0,5.0,11.0,4.5,1.0,0.0,4.0,inf,25.08,300.0,540.0,1050.0
2020-03-15,48.0,4.0,12.0,48.0,4.0,12.0,32.0,0.083,0.333,0.0,0.297,0.2676666666666667,10.0,0.6666666666666667,11.0,0.0,1.0,0.0,0.0,-1.0,36.48,400.0,720.0,1400.0
2020-03-16,54.0,4.0,12.0,54.0,4.0,12.0,38.0,0.074,0.0,0.0,0.125,0.28166666666666673,6.0,-0.4,6.0,-0.4545454545454546,0.0,-1.0,0.0,0.0,43.31999999999999,400.0,720.0,1400.0
2020-03-17,60.0,4.0,12.0,60.0,4.0,12.0,44.0,0.067,0.0,0.0,0.111,0.17766666666666672,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,50.16,400.0,720.0,1400.0
2020-03-18,74.0,7.0,12.0,74.0,7.0,12.0,55.0,0.095,0.75,0.0,0.233,0.15633333333333338,11.0,0.8333333333333333,14.0,1.3333333333333335,3.0,inf,0.0,0.0,62.699999999999996,700.0,1260.0,2450.0
2020-03-19,87.0,9.0,32.0,87.0,9.0,32.0,46.0,0.103,0.286,1.667,0.176,0.17333333333333337,-9.0,-1.8181818181818183,13.0,-0.0714285714285714,2.0,-0.33333333333333337,20.0,inf,52.44,900.0,1620.0,3150.0
2020-03-20,90.0,11.0,32.0,90.0,11.0,32.0,47.0,0.122,0.222,0.0,0.034,0.14766666666666672,1.0,-1.1111111111111112,3.0,-0.7692307692307692,2.0,0.0,0.0,-1.0,53.58,1100.0,1980.0,3850.0
2020-03-21,139.0,15.0,32.0,139.0,15.0,32.0,92.0,0.108,0.364,0.0,0.544,0.2513333333333334,45.0,44.0,49.0,15.333333333333332,4.0,1.0,0.0,0.0,104.88,1500.0,2700.0,5250.0
2020-03-22,201.0,17.0,65.0,201.0,17.0,65.0,119.0,0.085,0.133,1.031,0.446,0.34133333333333343,27.0,-0.4,62.0,0.26530612244897966,2.0,-0.5,33.0,inf,135.66,1700.0,3060.0,5950.0
2020-03-23,230.0,17.0,65.0,230.0,17.0,65.0,148.0,0.074,0.0,0.0,0.144,0.37800000000000006,29.0,0.07407407407407418,29.0,-0.532258064516129,0.0,-1.0,0.0,-1.0,168.72,1700.0,3060.0,5950.0
2020-03-24,264.0,19.0,24.0,264.0,19.0,24.0,221.0,0.072,0.118,-0.631,0.148,0.246,73.0,1.5172413793103448,34.0,0.17241379310344818,2.0,inf,-41.0,-inf,251.93999999999997,1900.0,3420.0,6650.0
2020-03-25,302.0,21.0,0.0,302.0,21.0,0.0,281.0,0.07,0.105,-1.0,0.144,0.14533333333333334,60.0,-0.17808219178082196,38.0,0.11764705882352944,2.0,0.0,-24.0,-0.41463414634146345,320.34,2100.0,3780.0,7350.0
