Date,Province/State,Latitude,Longitude,FIPS,Confirmed,Deaths,Recovered,UnknownActive,Active,Day,DayLoc,DayCountry,DayCountryProvince,Death,Total Confirmed,Total Deaths,Total Recovered,Active Cases,Death Rate,Death Change Rate,Recovery Change Rate,Confirmed Change Rate,Likely Cases 1pct,Likely Cases 1.8pct,Likely Cases 3.5pct,Likely Cases C86
2020-03-16 14:38:46,Somalia,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,1,10803,1,1,0.0,2.0,0.0,0.0,2.0,0.0,,,,0.0,0.0,0.0,2.0
2020-03-18 00:53:03,Somalia,0.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,14,23070,14,14,0.0,4.0,0.0,0.0,4.0,0.0,,,1.0,0.0,0.0,0.0,5.0
2020-03-22 23:45:00,Somalia,8.3676771,49.083416,0.0,1.0,0.0,0.0,1.0,1.0,6,0,6,6,0.0,1.0,0.0,0.0,1.0,0.0,,,-0.75,0.0,0.0,0.0,1.0
2020-03-23 23:19:21,Somalia,8.3676771,49.083416,0.0,1.0,0.0,0.0,1.0,1.0,7,1,7,7,0.0,1.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,1.0
2020-03-24 23:37:15,Somalia,8.3676771,49.083416,0.0,1.0,0.0,0.0,1.0,1.0,8,2,8,8,0.0,1.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,1.0
2020-03-25 23:33:04,Somalia,8.3676771,49.083416,0.0,1.0,0.0,0.0,1.0,1.0,9,3,9,9,0.0,1.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,1.0
