Date,Country/Region,Confirmed,Death,Recovered,Day,Active Cases,Likely Cases 1pct,Likely Cases 1.8pct,Likely Cases 3.5pct,Death Rate,Death Change Rate,Recovery Change Rate,Confirmed Change Rate,Case Bins,Max Day
2020-03-09,Austria,131.0,0.0,2.0,6,129.0,0.0,0.0,0.0,0.0,,inf,0.2596153846153846,"(116.0, 197.0]",22
2020-03-09,Bahrain,95.0,0.0,14.0,13,81.0,0.0,0.0,0.0,0.0,,2.5,0.11764705882352944,"(75.0, 116.0]",29
2020-03-09,Belgium,239.0,0.0,1.0,5,238.0,0.0,0.0,0.0,0.0,,0.0,0.19500000000000006,"(197.0, 378.8]",21
2020-03-09,Brazil,25.0,0.0,0.0,1,25.0,0.0,0.0,0.0,0.0,,,0.25,"(24.0, 35.0]",17
2020-03-09,Canada,77.0,1.0,8.0,9,68.0,100.0,180.0,350.0,0.013,inf,0.0,0.203125,"(51.0, 75.0]",25
2020-03-09,China,80860.0,3123.0,58804.0,47,18933.0,312300.0,562140.0,1093050.0,0.039,0.007419354838709591,0.0246741479054855,0.00045779048043259607,"(3411.2, 78376.0]",63
2020-03-09,Czechia,31.0,0.0,0.0,1,31.0,0.0,0.0,0.0,0.0,,,0.0,"(24.0, 35.0]",17
2020-03-09,Denmark,92.0,0.0,1.0,3,91.0,0.0,0.0,0.0,0.0,,0.0,1.4864864864864864,"(75.0, 116.0]",19
2020-03-09,Diamond Princess,706.0,6.0,0.0,31,700.0,600.0,1080.0,2100.0,0.008,0.0,,0.0,"(378.8, 759.6]",47
2020-03-09,Egypt,55.0,1.0,1.0,1,53.0,100.0,180.0,350.0,0.018,0.0,0.0,0.12244897959183665,"(51.0, 75.0]",17
2020-03-09,Finland,30.0,0.0,1.0,1,29.0,0.0,0.0,0.0,0.0,,0.0,0.30434782608695654,"(24.0, 35.0]",17
2020-03-09,France,1219.0,19.0,12.0,11,1188.0,1900.0,3420.0,6650.0,0.016,0.0,0.0,0.07306338028169024,"(759.6, 3411.2]",27
2020-03-09,Germany,1176.0,2.0,18.0,12,1156.0,200.0,360.0,700.0,0.002,inf,0.0,0.13076923076923075,"(759.6, 3411.2]",28
2020-03-09,Greece,73.0,0.0,0.0,4,73.0,0.0,0.0,0.0,0.0,,,0.0,"(51.0, 75.0]",20
2020-03-09,Iceland,58.0,0.0,0.0,5,58.0,0.0,0.0,0.0,0.0,,,0.15999999999999992,"(51.0, 75.0]",21
2020-03-09,India,43.0,0.0,3.0,5,40.0,0.0,0.0,0.0,0.0,,0.0,0.10256410256410264,"(35.0, 51.0]",21
2020-03-09,Iran,7161.0,237.0,2394.0,16,4530.0,23700.0,42660.0,82950.0,0.033,0.22164948453608257,0.12183692596063733,0.0906183368869935,"(3411.2, 78376.0]",32
2020-03-09,Iraq,60.0,6.0,3.0,7,51.0,600.0,1080.0,2100.0,0.1,0.0,inf,0.0,"(35.0, 51.0]",23
2020-03-09,Ireland,21.0,0.0,0.0,0,21.0,0.0,0.0,0.0,0.0,,,,"(3.999, 24.0]",16
2020-03-09,Israel,61.0,0.0,2.0,4,59.0,0.0,0.0,0.0,0.0,,0.0,0.0,"(51.0, 75.0]",20
2020-03-09,Italy,9172.0,463.0,724.0,17,7985.0,46300.0,83340.0,162050.0,0.05,0.26502732240437155,0.1639871382636655,0.24366101694915243,"(3411.2, 78376.0]",33
2020-03-09,Japan,511.0,10.0,76.0,37,425.0,1000.0,1800.0,3500.0,0.02,0.6666666666666667,0.0,0.017928286852589626,"(378.8, 759.6]",53
2020-03-09,"Korea, South",7478.0,53.0,118.0,32,7307.0,5300.0,9540.0,18550.0,0.007,0.06000000000000005,0.0,0.02242275088870649,"(3411.2, 78376.0]",48
2020-03-09,Kuwait,64.0,0.0,1.0,12,63.0,0.0,0.0,0.0,0.0,,0.0,0.0,"(51.0, 75.0]",28
2020-03-09,Lebanon,32.0,0.0,1.0,3,31.0,0.0,0.0,0.0,0.0,,0.0,0.0,"(24.0, 35.0]",19
2020-03-09,Malaysia,117.0,0.0,24.0,23,93.0,0.0,0.0,0.0,0.0,,0.0,0.18181818181818188,"(75.0, 116.0]",39
2020-03-09,Netherlands,321.0,3.0,0.0,6,318.0,300.0,540.0,1050.0,0.009,0.0,,0.21132075471698109,"(197.0, 378.8]",22
2020-03-09,Norway,205.0,0.0,1.0,7,204.0,0.0,0.0,0.0,0.0,,inf,0.1647727272727273,"(197.0, 378.8]",23
2020-03-09,Philippines,20.0,1.0,1.0,0,18.0,100.0,180.0,350.0,0.05,,,,"(3.999, 24.0]",16
2020-03-09,Portugal,30.0,0.0,0.0,2,30.0,0.0,0.0,0.0,0.0,,,0.0,"(24.0, 35.0]",18
2020-03-09,San Marino,36.0,1.0,0.0,4,35.0,100.0,180.0,350.0,0.028,0.0,,0.0,"(24.0, 35.0]",20
2020-03-09,Singapore,150.0,0.0,78.0,34,72.0,0.0,0.0,0.0,0.0,,0.0,0.0,"(51.0, 75.0]",50
2020-03-09,Spain,1073.0,28.0,32.0,10,1013.0,2800.0,5040.0,9800.0,0.026,0.6470588235294117,0.06666666666666665,0.5943536404160477,"(759.6, 3411.2]",26
2020-03-09,Sweden,248.0,0.0,1.0,6,247.0,0.0,0.0,0.0,0.0,,inf,0.2216748768472907,"(197.0, 378.8]",22
2020-03-09,Switzerland,374.0,2.0,3.0,8,369.0,200.0,360.0,700.0,0.005,0.0,0.0,0.10979228486646875,"(197.0, 378.8]",24
2020-03-09,Taiwan*,45.0,1.0,15.0,22,29.0,100.0,180.0,350.0,0.022,0.0,0.15384615384615374,0.0,"(24.0, 35.0]",38
2020-03-09,Thailand,50.0,1.0,31.0,34,18.0,100.0,180.0,350.0,0.02,0.0,0.0,0.0,"(3.999, 24.0]",50
2020-03-09,US,583.0,22.0,7.0,14,554.0,2200.0,3960.0,7700.0,0.038,0.04761904761904767,0.0,0.12548262548262556,"(378.8, 759.6]",30
2020-03-09,United Arab Emirates,45.0,0.0,7.0,9,38.0,0.0,0.0,0.0,0.0,,0.0,0.0,"(35.0, 51.0]",25
2020-03-09,United Kingdom,322.0,4.0,18.0,10,300.0,400.0,720.0,1400.0,0.012,0.33333333333333326,0.0,0.17518248175182483,"(197.0, 378.8]",26
2020-03-09,Vietnam,30.0,0.0,16.0,1,14.0,0.0,0.0,0.0,0.0,,0.0,0.0,"(3.999, 24.0]",17
2020-03-10,Algeria,20.0,0.0,0.0,1,20.0,0.0,0.0,0.0,0.0,,,0.0,"(3.999, 24.0]",16
2020-03-10,Australia,107.0,3.0,21.0,10,83.0,300.0,540.0,1050.0,0.028,0.0,0.0,0.17582417582417587,"(75.0, 116.0]",25
2020-03-10,Austria,182.0,0.0,4.0,7,178.0,0.0,0.0,0.0,0.0,,1.0,0.38931297709923673,"(116.0, 197.0]",22
2020-03-10,Bahrain,110.0,0.0,22.0,14,88.0,0.0,0.0,0.0,0.0,,0.5714285714285714,0.1578947368421053,"(75.0, 116.0]",29
2020-03-10,Belgium,267.0,0.0,1.0,6,266.0,0.0,0.0,0.0,0.0,,0.0,0.11715481171548126,"(197.0, 378.8]",21
2020-03-10,Brazil,31.0,0.0,0.0,2,31.0,0.0,0.0,0.0,0.0,,,0.24,"(24.0, 35.0]",17
2020-03-10,Canada,79.0,1.0,8.0,10,70.0,100.0,180.0,350.0,0.013,0.0,0.0,0.025974025974025983,"(51.0, 75.0]",25
2020-03-10,China,80887.0,3139.0,60181.0,48,17567.0,313900.0,565020.0,1098650.0,0.039,0.005123278898494954,0.02341677436909051,0.00033391046252773116,"(3411.2, 78376.0]",63
2020-03-10,Czechia,41.0,0.0,0.0,2,41.0,0.0,0.0,0.0,0.0,,,0.32258064516129026,"(35.0, 51.0]",17
2020-03-10,Denmark,264.0,0.0,1.0,4,263.0,0.0,0.0,0.0,0.0,,0.0,1.8695652173913042,"(197.0, 378.8]",19
2020-03-10,Diamond Princess,706.0,6.0,0.0,32,700.0,600.0,1080.0,2100.0,0.008,0.0,,0.0,"(378.8, 759.6]",47
2020-03-10,Egypt,59.0,1.0,1.0,2,57.0,100.0,180.0,350.0,0.017,0.0,0.0,0.07272727272727275,"(51.0, 75.0]",17
2020-03-10,Finland,40.0,0.0,1.0,2,39.0,0.0,0.0,0.0,0.0,,0.0,0.33333333333333326,"(35.0, 51.0]",17
2020-03-10,France,1794.0,33.0,12.0,12,1749.0,3300.0,5940.0,11550.0,0.018,0.736842105263158,0.0,0.47169811320754707,"(759.6, 3411.2]",27
2020-03-10,Germany,1457.0,2.0,18.0,13,1437.0,200.0,360.0,700.0,0.001,0.0,0.0,0.2389455782312926,"(759.6, 3411.2]",28
2020-03-10,Greece,89.0,0.0,0.0,5,89.0,0.0,0.0,0.0,0.0,,,0.2191780821917808,"(75.0, 116.0]",20
2020-03-10,Iceland,69.0,0.0,1.0,6,68.0,0.0,0.0,0.0,0.0,,inf,0.18965517241379315,"(51.0, 75.0]",21
2020-03-10,India,56.0,0.0,4.0,6,52.0,0.0,0.0,0.0,0.0,,0.33333333333333326,0.30232558139534893,"(51.0, 75.0]",21
2020-03-10,Indonesia,27.0,0.0,2.0,0,25.0,0.0,0.0,0.0,0.0,,,,"(24.0, 35.0]",15
2020-03-10,Iran,8042.0,291.0,2731.0,17,5020.0,29100.0,52380.0,101850.0,0.036,0.2278481012658229,0.1407685881370091,0.12302751012428437,"(3411.2, 78376.0]",32
2020-03-10,Iraq,71.0,7.0,3.0,8,61.0,700.0,1260.0,2450.0,0.099,0.16666666666666674,0.0,0.18333333333333335,"(51.0, 75.0]",23
2020-03-10,Ireland,34.0,0.0,0.0,1,34.0,0.0,0.0,0.0,0.0,,,0.6190476190476191,"(24.0, 35.0]",16
2020-03-10,Israel,75.0,0.0,4.0,5,71.0,0.0,0.0,0.0,0.0,,1.0,0.2295081967213115,"(51.0, 75.0]",20
2020-03-10,Italy,10149.0,631.0,724.0,18,8794.0,63100.0,113580.0,220850.0,0.062,0.36285097192224613,0.0,0.10651984300043615,"(3411.2, 78376.0]",33
2020-03-10,Japan,581.0,10.0,101.0,38,470.0,1000.0,1800.0,3500.0,0.017,0.0,0.32894736842105265,0.13698630136986312,"(378.8, 759.6]",53
2020-03-10,"Korea, South",7513.0,54.0,247.0,33,7212.0,5400.0,9720.0,18900.0,0.007,0.018867924528301883,1.093220338983051,0.004680395827761474,"(3411.2, 78376.0]",48
2020-03-10,Kuwait,69.0,0.0,1.0,13,68.0,0.0,0.0,0.0,0.0,,0.0,0.078125,"(51.0, 75.0]",28
2020-03-10,Lebanon,41.0,1.0,1.0,4,39.0,100.0,180.0,350.0,0.024,inf,0.0,0.28125,"(35.0, 51.0]",19
2020-03-10,Malaysia,129.0,0.0,24.0,24,105.0,0.0,0.0,0.0,0.0,,0.0,0.10256410256410264,"(75.0, 116.0]",39
2020-03-10,Netherlands,382.0,4.0,0.0,7,378.0,400.0,720.0,1400.0,0.01,0.33333333333333326,,0.190031152647975,"(197.0, 378.8]",22
2020-03-10,Norway,400.0,0.0,1.0,8,399.0,0.0,0.0,0.0,0.0,,0.0,0.9512195121951219,"(378.8, 759.6]",23
2020-03-10,Philippines,33.0,1.0,2.0,1,30.0,100.0,180.0,350.0,0.03,0.0,1.0,0.6499999999999999,"(24.0, 35.0]",16
2020-03-10,Poland,22.0,0.0,0.0,0,22.0,0.0,0.0,0.0,0.0,,,,"(3.999, 24.0]",15
2020-03-10,Portugal,41.0,0.0,0.0,3,41.0,0.0,0.0,0.0,0.0,,,0.3666666666666667,"(35.0, 51.0]",18
2020-03-10,Qatar,24.0,0.0,0.0,0,24.0,0.0,0.0,0.0,0.0,,,,"(3.999, 24.0]",15
2020-03-10,Romania,25.0,0.0,3.0,0,22.0,0.0,0.0,0.0,0.0,,,,"(3.999, 24.0]",15
2020-03-10,Russia,20.0,0.0,3.0,0,17.0,0.0,0.0,0.0,0.0,,,,"(3.999, 24.0]",15
2020-03-10,San Marino,51.0,2.0,0.0,5,49.0,200.0,360.0,700.0,0.039,1.0,,0.41666666666666674,"(35.0, 51.0]",20
2020-03-10,Saudi Arabia,20.0,0.0,1.0,0,19.0,0.0,0.0,0.0,0.0,,,,"(3.999, 24.0]",15
2020-03-10,Singapore,160.0,0.0,78.0,35,82.0,0.0,0.0,0.0,0.0,,0.0,0.06666666666666665,"(75.0, 116.0]",50
2020-03-10,Slovenia,31.0,0.0,0.0,0,31.0,0.0,0.0,0.0,0.0,,,,"(24.0, 35.0]",15
2020-03-10,Spain,1695.0,35.0,32.0,11,1628.0,3500.0,6300.0,12250.0,0.021,0.25,0.0,0.5796831314072692,"(759.6, 3411.2]",26
2020-03-10,Sweden,355.0,0.0,1.0,7,354.0,0.0,0.0,0.0,0.0,,0.0,0.43145161290322576,"(197.0, 378.8]",22
2020-03-10,Switzerland,491.0,3.0,3.0,9,485.0,300.0,540.0,1050.0,0.006,0.5,0.0,0.3128342245989304,"(378.8, 759.6]",24
2020-03-10,Taiwan*,47.0,1.0,17.0,23,29.0,100.0,180.0,350.0,0.021,0.0,0.1333333333333333,0.04444444444444451,"(24.0, 35.0]",38
2020-03-10,Thailand,53.0,1.0,33.0,35,19.0,100.0,180.0,350.0,0.019,0.0,0.06451612903225801,0.06000000000000005,"(3.999, 24.0]",50
2020-03-10,US,959.0,28.0,8.0,15,923.0,2800.0,5040.0,9800.0,0.029,0.2727272727272727,0.1428571428571428,0.6449399656946826,"(759.6, 3411.2]",30
2020-03-10,United Arab Emirates,74.0,0.0,12.0,10,62.0,0.0,0.0,0.0,0.0,,0.7142857142857142,0.6444444444444444,"(51.0, 75.0]",25
2020-03-10,United Kingdom,384.0,6.0,19.0,11,359.0,600.0,1080.0,2100.0,0.016,0.5,0.05555555555555558,0.1925465838509317,"(197.0, 378.8]",26
2020-03-10,Vietnam,31.0,0.0,16.0,2,15.0,0.0,0.0,0.0,0.0,,0.0,0.03333333333333344,"(3.999, 24.0]",17
2020-03-10,West Bank and Gaza,26.0,0.0,0.0,0,26.0,0.0,0.0,0.0,0.0,,,,"(24.0, 35.0]",14
2020-03-11,Algeria,20.0,0.0,0.0,2,20.0,0.0,0.0,0.0,0.0,,,0.0,"(3.999, 24.0]",16
2020-03-11,Australia,128.0,3.0,21.0,11,104.0,300.0,540.0,1050.0,0.023,0.0,0.0,0.19626168224299056,"(75.0, 116.0]",25
2020-03-11,Austria,246.0,0.0,4.0,8,242.0,0.0,0.0,0.0,0.0,,0.0,0.35164835164835173,"(197.0, 378.8]",22
2020-03-11,Bahrain,195.0,0.0,35.0,15,160.0,0.0,0.0,0.0,0.0,,0.5909090909090908,0.7727272727272727,"(116.0, 197.0]",29
2020-03-11,Belgium,314.0,3.0,1.0,7,310.0,300.0,540.0,1050.0,0.01,inf,0.0,0.17602996254681647,"(197.0, 378.8]",21
2020-03-11,Brazil,38.0,0.0,0.0,3,38.0,0.0,0.0,0.0,0.0,,,0.22580645161290325,"(35.0, 51.0]",17
2020-03-11,Canada,108.0,1.0,8.0,11,99.0,100.0,180.0,350.0,0.009,0.0,0.0,0.36708860759493667,"(75.0, 116.0]",25
2020-03-11,Chile,23.0,0.0,0.0,0,23.0,0.0,0.0,0.0,0.0,,,,"(3.999, 24.0]",14
2020-03-11,China,80921.0,3161.0,61644.0,49,16116.0,316100.0,568980.0,1106350.0,0.039,0.007008601465434916,0.024309998172180602,0.00042033948594943915,"(3411.2, 78376.0]",63
2020-03-11,Czechia,91.0,0.0,0.0,3,91.0,0.0,0.0,0.0,0.0,,,1.2195121951219514,"(75.0, 116.0]",17
2020-03-11,Denmark,444.0,0.0,1.0,5,443.0,0.0,0.0,0.0,0.0,,0.0,0.6818181818181819,"(378.8, 759.6]",19
2020-03-11,Diamond Princess,706.0,7.0,0.0,33,699.0,700.0,1260.0,2450.0,0.01,0.16666666666666674,,0.0,"(378.8, 759.6]",47
2020-03-11,Egypt,60.0,1.0,27.0,3,32.0,100.0,180.0,350.0,0.017,0.0,26.0,0.016949152542372836,"(24.0, 35.0]",17
2020-03-11,Finland,59.0,0.0,1.0,3,58.0,0.0,0.0,0.0,0.0,,0.0,0.4750000000000001,"(51.0, 75.0]",17
2020-03-11,France,2293.0,48.0,12.0,13,2233.0,4800.0,8640.0,16800.0,0.021,0.4545454545454546,0.0,0.2781493868450391,"(759.6, 3411.2]",27
2020-03-11,Georgia,24.0,0.0,0.0,0,24.0,0.0,0.0,0.0,0.0,,,,"(3.999, 24.0]",14
2020-03-11,Germany,1908.0,3.0,25.0,14,1880.0,300.0,540.0,1050.0,0.002,0.5,0.38888888888888884,0.3095401509951956,"(759.6, 3411.2]",28
2020-03-11,Greece,99.0,1.0,0.0,6,98.0,100.0,180.0,350.0,0.01,inf,,0.1123595505617978,"(75.0, 116.0]",20
2020-03-11,Iceland,85.0,0.0,1.0,7,84.0,0.0,0.0,0.0,0.0,,0.0,0.2318840579710144,"(75.0, 116.0]",21
2020-03-11,India,62.0,1.0,4.0,7,57.0,100.0,180.0,350.0,0.016,inf,0.0,0.1071428571428572,"(51.0, 75.0]",21
2020-03-11,Indonesia,34.0,1.0,2.0,1,31.0,100.0,180.0,350.0,0.029,inf,0.0,0.2592592592592593,"(24.0, 35.0]",15
2020-03-11,Iran,9000.0,354.0,2959.0,18,5687.0,35400.0,63720.0,123900.0,0.039,0.21649484536082464,0.08348590259978028,0.11912459587167379,"(3411.2, 78376.0]",32
2020-03-11,Iraq,71.0,7.0,15.0,9,49.0,700.0,1260.0,2450.0,0.099,0.0,4.0,0.0,"(35.0, 51.0]",23
2020-03-11,Ireland,43.0,1.0,0.0,2,42.0,100.0,180.0,350.0,0.023,inf,,0.2647058823529411,"(35.0, 51.0]",16
2020-03-11,Israel,79.0,0.0,4.0,6,75.0,0.0,0.0,0.0,0.0,,0.0,0.05333333333333323,"(51.0, 75.0]",20
2020-03-11,Italy,12462.0,827.0,1045.0,19,10590.0,82700.0,148860.0,289450.0,0.066,0.3106180665610143,0.4433701657458564,0.22790422701744006,"(3411.2, 78376.0]",33
2020-03-11,Japan,639.0,15.0,118.0,39,506.0,1500.0,2700.0,5250.0,0.023,0.5,0.16831683168316824,0.09982788296041312,"(378.8, 759.6]",53
2020-03-11,"Korea, South",7755.0,60.0,288.0,34,7407.0,6000.0,10800.0,21000.0,0.008,0.11111111111111116,0.165991902834008,0.03221083455344065,"(3411.2, 78376.0]",48
2020-03-11,Kuwait,72.0,0.0,2.0,14,70.0,0.0,0.0,0.0,0.0,,1.0,0.04347826086956519,"(51.0, 75.0]",28
2020-03-11,Lebanon,61.0,3.0,1.0,5,57.0,300.0,540.0,1050.0,0.049,2.0,0.0,0.4878048780487805,"(51.0, 75.0]",19
2020-03-11,Malaysia,149.0,0.0,26.0,25,123.0,0.0,0.0,0.0,0.0,,0.08333333333333326,0.15503875968992253,"(116.0, 197.0]",39
2020-03-11,Netherlands,503.0,5.0,0.0,8,498.0,500.0,900.0,1750.0,0.01,0.25,,0.31675392670157065,"(378.8, 759.6]",22
2020-03-11,Norway,598.0,0.0,1.0,9,597.0,0.0,0.0,0.0,0.0,,0.0,0.4950000000000001,"(378.8, 759.6]",23
2020-03-11,Philippines,49.0,1.0,2.0,2,46.0,100.0,180.0,350.0,0.02,0.0,0.0,0.48484848484848486,"(35.0, 51.0]",16
2020-03-11,Poland,31.0,0.0,0.0,1,31.0,0.0,0.0,0.0,0.0,,,0.40909090909090917,"(24.0, 35.0]",15
2020-03-11,Portugal,59.0,0.0,0.0,4,59.0,0.0,0.0,0.0,0.0,,,0.4390243902439024,"(51.0, 75.0]",18
2020-03-11,Qatar,262.0,0.0,0.0,1,262.0,0.0,0.0,0.0,0.0,,,9.916666666666666,"(197.0, 378.8]",15
2020-03-11,Romania,45.0,0.0,6.0,1,39.0,0.0,0.0,0.0,0.0,,1.0,0.8,"(35.0, 51.0]",15
2020-03-11,Russia,20.0,0.0,3.0,1,17.0,0.0,0.0,0.0,0.0,,0.0,0.0,"(3.999, 24.0]",15
2020-03-11,San Marino,62.0,2.0,0.0,6,60.0,200.0,360.0,700.0,0.032,0.0,,0.21568627450980382,"(51.0, 75.0]",20
2020-03-11,Saudi Arabia,21.0,0.0,1.0,1,20.0,0.0,0.0,0.0,0.0,,0.0,0.050000000000000044,"(3.999, 24.0]",15
2020-03-11,Singapore,178.0,0.0,96.0,36,82.0,0.0,0.0,0.0,0.0,,0.23076923076923084,0.11250000000000004,"(75.0, 116.0]",50
2020-03-11,Slovenia,57.0,0.0,0.0,1,57.0,0.0,0.0,0.0,0.0,,,0.8387096774193548,"(51.0, 75.0]",15
2020-03-11,Spain,2277.0,54.0,183.0,12,2040.0,5400.0,9720.0,18900.0,0.024,0.5428571428571429,4.71875,0.343362831858407,"(759.6, 3411.2]",26
2020-03-11,Sweden,500.0,1.0,1.0,8,498.0,100.0,180.0,350.0,0.002,inf,0.0,0.408450704225352,"(378.8, 759.6]",22
2020-03-11,Switzerland,652.0,4.0,4.0,10,644.0,400.0,720.0,1400.0,0.006,0.33333333333333326,0.33333333333333326,0.32790224032586557,"(378.8, 759.6]",24
2020-03-11,Taiwan*,48.0,1.0,17.0,24,30.0,100.0,180.0,350.0,0.021,0.0,0.0,0.02127659574468077,"(24.0, 35.0]",38
2020-03-11,Thailand,59.0,1.0,34.0,36,24.0,100.0,180.0,350.0,0.017,0.0,0.030303030303030276,0.1132075471698113,"(3.999, 24.0]",50
2020-03-11,US,1281.0,36.0,8.0,16,1237.0,3600.0,6480.0,12600.0,0.028,0.2857142857142858,0.0,0.33576642335766427,"(759.6, 3411.2]",30
2020-03-11,United Arab Emirates,74.0,0.0,17.0,11,57.0,0.0,0.0,0.0,0.0,,0.41666666666666674,0.0,"(51.0, 75.0]",25
2020-03-11,United Kingdom,459.0,8.0,19.0,12,432.0,800.0,1440.0,2800.0,0.017,0.33333333333333326,0.0,0.1953125,"(378.8, 759.6]",26
2020-03-11,Vietnam,38.0,0.0,16.0,3,22.0,0.0,0.0,0.0,0.0,,0.0,0.22580645161290325,"(3.999, 24.0]",17
2020-03-11,West Bank and Gaza,30.0,0.0,0.0,1,30.0,0.0,0.0,0.0,0.0,,,0.15384615384615374,"(24.0, 35.0]",14
2020-03-12,Albania,23.0,1.0,0.0,0,22.0,100.0,180.0,350.0,0.043,,,,"(3.999, 24.0]",13
2020-03-12,Algeria,24.0,1.0,8.0,3,15.0,100.0,180.0,350.0,0.042,inf,inf,0.19999999999999996,"(3.999, 24.0]",16
2020-03-12,Australia,128.0,3.0,21.0,12,104.0,300.0,540.0,1050.0,0.023,0.0,0.0,0.0,"(75.0, 116.0]",25
2020-03-12,Austria,302.0,1.0,4.0,9,297.0,100.0,180.0,350.0,0.003,inf,0.0,0.22764227642276413,"(197.0, 378.8]",22
2020-03-12,Bahrain,195.0,0.0,35.0,16,160.0,0.0,0.0,0.0,0.0,,0.0,0.0,"(116.0, 197.0]",29
2020-03-12,Belgium,314.0,3.0,1.0,8,310.0,300.0,540.0,1050.0,0.01,0.0,0.0,0.0,"(197.0, 378.8]",21
2020-03-12,Brazil,52.0,0.0,0.0,4,52.0,0.0,0.0,0.0,0.0,,,0.368421052631579,"(51.0, 75.0]",17
2020-03-12,Canada,117.0,1.0,8.0,12,108.0,100.0,180.0,350.0,0.009,0.0,0.0,0.08333333333333326,"(75.0, 116.0]",25
2020-03-12,Chile,23.0,0.0,0.0,1,23.0,0.0,0.0,0.0,0.0,,,0.0,"(3.999, 24.0]",14
2020-03-12,China,80932.0,3172.0,62901.0,50,14859.0,317200.0,570960.0,1110200.0,0.039,0.0034799114204364656,0.02039127895658943,0.0001359350477625476,"(3411.2, 78376.0]",63
2020-03-12,Costa Rica,22.0,0.0,0.0,0,22.0,0.0,0.0,0.0,0.0,,,,"(3.999, 24.0]",13
2020-03-12,Czechia,94.0,0.0,0.0,4,94.0,0.0,0.0,0.0,0.0,,,0.03296703296703307,"(75.0, 116.0]",17
2020-03-12,Denmark,617.0,0.0,1.0,6,616.0,0.0,0.0,0.0,0.0,,0.0,0.38963963963963955,"(378.8, 759.6]",19
2020-03-12,Diamond Princess,706.0,7.0,0.0,34,699.0,700.0,1260.0,2450.0,0.01,0.0,,0.0,"(378.8, 759.6]",47
2020-03-12,Egypt,67.0,1.0,27.0,4,39.0,100.0,180.0,350.0,0.015,0.0,0.0,0.1166666666666667,"(35.0, 51.0]",17
2020-03-12,Finland,59.0,0.0,1.0,4,58.0,0.0,0.0,0.0,0.0,,0.0,0.0,"(51.0, 75.0]",17
2020-03-12,France,2293.0,48.0,12.0,14,2233.0,4800.0,8640.0,16800.0,0.021,0.0,0.0,0.0,"(759.6, 3411.2]",27
2020-03-12,Georgia,24.0,0.0,0.0,1,24.0,0.0,0.0,0.0,0.0,,,0.0,"(3.999, 24.0]",14
2020-03-12,Germany,2078.0,3.0,25.0,15,2050.0,300.0,540.0,1050.0,0.001,0.0,0.0,0.08909853249475885,"(759.6, 3411.2]",28
2020-03-12,Greece,99.0,1.0,0.0,7,98.0,100.0,180.0,350.0,0.01,0.0,,0.0,"(75.0, 116.0]",20
2020-03-12,Iceland,103.0,0.0,1.0,8,102.0,0.0,0.0,0.0,0.0,,0.0,0.21176470588235285,"(75.0, 116.0]",21
2020-03-12,India,73.0,1.0,4.0,8,68.0,100.0,180.0,350.0,0.014,0.0,0.0,0.17741935483870974,"(51.0, 75.0]",21
2020-03-12,Indonesia,34.0,1.0,2.0,2,31.0,100.0,180.0,350.0,0.029,0.0,0.0,0.0,"(24.0, 35.0]",15
2020-03-12,Iran,10075.0,429.0,2959.0,19,6687.0,42900.0,77220.0,150150.0,0.043,0.21186440677966112,0.0,0.11944444444444446,"(3411.2, 78376.0]",32
2020-03-12,Iraq,71.0,8.0,15.0,10,48.0,800.0,1440.0,2800.0,0.113,0.1428571428571428,0.0,0.0,"(35.0, 51.0]",23
2020-03-12,Ireland,43.0,1.0,0.0,3,42.0,100.0,180.0,350.0,0.023,0.0,,0.0,"(35.0, 51.0]",16
2020-03-12,Israel,100.0,0.0,4.0,7,96.0,0.0,0.0,0.0,0.0,,0.0,0.26582278481012667,"(75.0, 116.0]",20
2020-03-12,Italy,12462.0,827.0,1045.0,20,10590.0,82700.0,148860.0,289450.0,0.066,0.0,0.0,0.0,"(3411.2, 78376.0]",33
2020-03-12,Japan,639.0,16.0,118.0,40,505.0,1600.0,2880.0,5600.0,0.025,0.06666666666666665,0.0,0.0,"(378.8, 759.6]",53
2020-03-12,"Korea, South",7869.0,66.0,333.0,35,7470.0,6600.0,11880.0,23100.0,0.008,0.10000000000000009,0.15625,0.01470019342359774,"(3411.2, 78376.0]",48
2020-03-12,Kuwait,80.0,0.0,5.0,15,75.0,0.0,0.0,0.0,0.0,,1.5,0.11111111111111116,"(51.0, 75.0]",28
2020-03-12,Lebanon,61.0,3.0,1.0,6,57.0,300.0,540.0,1050.0,0.049,0.0,0.0,0.0,"(51.0, 75.0]",19
2020-03-12,Malaysia,149.0,0.0,26.0,26,123.0,0.0,0.0,0.0,0.0,,0.0,0.0,"(116.0, 197.0]",39
2020-03-12,Netherlands,503.0,5.0,0.0,9,498.0,500.0,900.0,1750.0,0.01,0.0,,0.0,"(378.8, 759.6]",22
2020-03-12,Norway,702.0,0.0,1.0,10,701.0,0.0,0.0,0.0,0.0,,0.0,0.17391304347826098,"(378.8, 759.6]",23
2020-03-12,Pakistan,20.0,0.0,2.0,0,18.0,0.0,0.0,0.0,0.0,,,,"(3.999, 24.0]",13
2020-03-12,Philippines,52.0,2.0,2.0,3,48.0,200.0,360.0,700.0,0.038,1.0,0.0,0.061224489795918435,"(35.0, 51.0]",16
2020-03-12,Poland,49.0,1.0,0.0,2,48.0,100.0,180.0,350.0,0.02,inf,,0.5806451612903225,"(35.0, 51.0]",15
