Date,Latitude,Longitude,FIPS,Confirmed,Deaths,Recovered,UnknownActive,Active,Day,DayLoc,DayCountry,DayCountryProvince,Death,Total Confirmed,Total Deaths,Total Recovered,Active Cases,Death Rate,Death Change Rate,Recovery Change Rate,Confirmed Change Rate,Confirmed Rolling 3 Change Rate,New Active Cases,New Active Cases PCT Change,New Cases,New Case PCT Change,New Deaths,New Death PCT Change,New Recovered,New Recovered PCT Change,Likely Cases C86,Likely Cases 1pct,Likely Cases 1.8pct,Likely Cases 3.5pct
2020-01-31 16:13:00,64.6863136,97.7453061,0.0,2.0,0.0,0.0,2.0,2.0,0,0,0,0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,2.28,0.0,0.0,0.0
2020-01-31 16:13:45,646.8631359999999,977.4530609999999,0.0,20.0,0.0,0.0,20.0,20.0,55,55,55,55,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,9.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,22.799999999999997,0.0,0.0,0.0
2020-01-31 23:59:00,64.6863136,97.7453061,0.0,2.0,0.0,0.0,2.0,2.0,11,11,11,11,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,-0.9,2.6999999999999997,-18.0,-2.0,-18.0,-2.0,0.0,0.0,0.0,0.0,2.28,0.0,0.0,0.0
2020-02-12 14:43:03,1164.3536447999995,1759.4155098000006,0.0,38.0,0.0,38.0,38.0,0.0,399,1582,399,399,0.0,38.0,0.0,38.0,0.0,0.0,0.0,inf,18.0,8.700000000000001,-2.0,-0.8888888888888888,36.0,-3.0,0.0,0.0,38.0,inf,0.0,0.0,0.0,0.0
2020-03-02 21:23:04,0.0,0.0,0.0,9.0,0.0,6.0,9.0,3.0,96,7358,96,96,0.0,9.0,0.0,6.0,3.0,0.0,0.0,-0.842,-0.763,5.445666666666667,3.0,-2.5,-29.0,-1.8055555555555556,0.0,0.0,-32.0,-1.8421052631578947,3.42,0.0,0.0,0.0
2020-03-05 13:53:03,0.0,0.0,0.0,4.0,0.0,2.0,4.0,2.0,34,2824,34,34,0.0,4.0,0.0,2.0,2.0,0.0,0.0,-0.667,-0.556,5.5603333333333325,-1.0,-1.3333333333333333,-5.0,-0.8275862068965517,0.0,0.0,-4.0,-0.875,2.28,0.0,0.0,0.0
2020-03-06 20:43:03,0.0,0.0,0.0,26.0,0.0,4.0,26.0,22.0,71,6265,71,71,0.0,26.0,0.0,4.0,22.0,0.0,0.0,1.0,5.5,1.3936666666666657,20.0,-21.0,22.0,-5.4,0.0,0.0,2.0,-1.5,25.08,0.0,0.0,0.0
2020-03-08 21:03:03,0.0,0.0,0.0,34.0,0.0,6.0,34.0,28.0,75,7111,75,75,0.0,34.0,0.0,6.0,28.0,0.0,0.0,0.5,0.308,1.7506666666666657,6.0,-0.7,8.0,-0.6363636363636364,0.0,0.0,2.0,0.0,31.919999999999998,0.0,0.0,0.0
2020-03-11 18:52:03,0.0,0.0,0.0,20.0,0.0,3.0,20.0,17.0,39,4104,39,39,0.0,20.0,0.0,3.0,17.0,0.0,0.0,-0.5,-0.412,1.7986666666666657,-11.0,-2.833333333333333,-14.0,-2.75,0.0,0.0,-3.0,-2.5,19.38,0.0,0.0,0.0
2020-03-11 20:00:00,0.0,0.0,0.0,45.0,0.0,3.0,45.0,42.0,40,4165,40,40,0.0,45.0,0.0,3.0,42.0,0.0,0.0,0.0,1.25,0.38199999999999906,25.0,-3.272727272727273,25.0,-2.7857142857142856,0.0,0.0,0.0,-1.0,47.879999999999995,0.0,0.0,0.0
2020-03-12 08:53:02,0.0,0.0,0.0,28.0,0.0,3.0,28.0,25.0,41,4502,41,41,0.0,28.0,0.0,3.0,25.0,0.0,0.0,0.0,-0.378,0.1533333333333324,-17.0,-1.6800000000000002,-17.0,-1.6800000000000002,0.0,0.0,0.0,0.0,28.499999999999996,0.0,0.0,0.0
2020-03-14 22:53:02,0.0,0.0,0.0,59.0,0.0,8.0,59.0,51.0,42,4985,42,42,0.0,59.0,0.0,8.0,51.0,0.0,0.0,1.667,1.107,0.6596666666666657,26.0,-2.5294117647058822,31.0,-2.8235294117647056,0.0,0.0,5.0,inf,58.13999999999999,0.0,0.0,0.0
2020-03-15 18:20:18,0.0,0.0,0.0,63.0,0.0,8.0,63.0,55.0,43,5080,43,43,0.0,63.0,0.0,8.0,55.0,0.0,0.0,0.0,0.068,0.26566666666666566,4.0,-0.8461538461538461,4.0,-0.8709677419354839,0.0,0.0,0.0,-1.0,62.699999999999996,0.0,0.0,0.0
2020-03-16 14:38:45,0.0,0.0,0.0,90.0,0.0,8.0,90.0,82.0,44,5298,44,44,0.0,90.0,0.0,8.0,82.0,0.0,0.0,0.0,0.429,0.5346666666666656,27.0,5.75,27.0,5.75,0.0,0.0,0.0,0.0,93.47999999999999,0.0,0.0,0.0
2020-03-17 15:53:12,0.0,0.0,0.0,114.0,0.0,8.0,114.0,106.0,45,5630,45,45,0.0,114.0,0.0,8.0,106.0,0.0,0.0,0.0,0.267,0.25466666666666565,24.0,-0.11111111111111116,24.0,-0.11111111111111116,0.0,0.0,0.0,0.0,120.83999999999999,0.0,0.0,0.0
2020-03-18 12:33:02,0.0,0.0,0.0,147.0,0.0,8.0,147.0,139.0,46,5901,46,46,0.0,147.0,0.0,8.0,139.0,0.0,0.0,0.0,0.289,0.32833333333333226,33.0,0.375,33.0,0.375,0.0,0.0,0.0,0.0,158.45999999999998,0.0,0.0,0.0
2020-03-19 16:13:36,0.0,0.0,0.0,199.0,1.0,9.0,198.0,189.0,47,6172,47,47,1.0,199.0,1.0,9.0,189.0,0.005,inf,0.125,0.354,0.3033333333333323,50.0,0.5151515151515151,52.0,0.5757575757575757,1.0,inf,1.0,inf,215.45999999999998,100.0,180.0,350.0
2020-03-20 15:43:24,0.0,0.0,0.0,253.0,1.0,9.0,252.0,243.0,48,6416,48,48,1.0,253.0,1.0,9.0,243.0,0.004,0.0,0.0,0.271,0.30466666666666564,54.0,0.08000000000000007,54.0,0.03846153846153855,0.0,-1.0,0.0,-1.0,277.02,100.0,180.0,350.0
2020-03-21 14:43:03,0.0,0.0,0.0,306.0,1.0,12.0,305.0,293.0,49,6627,49,49,1.0,306.0,1.0,12.0,293.0,0.003,0.0,0.333,0.209,0.27799999999999897,50.0,-0.07407407407407407,53.0,-0.01851851851851849,0.0,0.0,3.0,inf,334.02,100.0,180.0,350.0
