city,county,state,country,population,lat,long,url,cases,deaths,recovered,active,tested,growthFactor,date
,,,THA,68414135.0,13.04083302850006,101.54455590850004,https://github.com/CSSEGISandData/COVID-19,2.0,,,2.0,,,2020-01-22
,,,THA,68414135.0,13.04083302850006,101.54455590850004,https://github.com/CSSEGISandData/COVID-19,3.0,,,3.0,,1.5,2020-01-23
,,,THA,68414135.0,13.04083302850006,101.54455590850004,https://github.com/CSSEGISandData/COVID-19,5.0,,,5.0,,1.6666666666666667,2020-01-24
,,,THA,68414135.0,13.04083302850006,101.54455590850004,https://github.com/CSSEGISandData/COVID-19,7.0,,,7.0,,1.4,2020-01-25
,,,THA,68414135.0,13.04083302850006,101.54455590850004,https://github.com/CSSEGISandData/COVID-19,8.0,,2.0,6.0,,1.1428571428571428,2020-01-26
,,,THA,68414135.0,13.04083302850006,101.54455590850004,https://github.com/CSSEGISandData/COVID-19,8.0,,2.0,6.0,,1.0,2020-01-27
,,,THA,68414135.0,13.04083302850006,101.54455590850004,https://github.com/CSSEGISandData/COVID-19,14.0,,5.0,9.0,,1.75,2020-01-28
,,,THA,68414135.0,13.04083302850006,101.54455590850004,https://github.com/CSSEGISandData/COVID-19,14.0,,5.0,9.0,,1.0,2020-01-29
,,,THA,68414135.0,13.04083302850006,101.54455590850004,https://github.com/CSSEGISandData/COVID-19,14.0,,5.0,9.0,,1.0,2020-01-30
,,,THA,68414135.0,13.04083302850006,101.54455590850004,https://github.com/CSSEGISandData/COVID-19,19.0,,5.0,14.0,,1.3571428571428572,2020-01-31
,,,THA,68414135.0,13.04083302850006,101.54455590850004,https://github.com/CSSEGISandData/COVID-19,19.0,,5.0,14.0,,1.0,2020-02-01
,,,THA,68414135.0,13.04083302850006,101.54455590850004,https://github.com/CSSEGISandData/COVID-19,19.0,,5.0,14.0,,1.0,2020-02-02
,,,THA,68414135.0,13.04083302850006,101.54455590850004,https://github.com/CSSEGISandData/COVID-19,19.0,,5.0,14.0,,1.0,2020-02-03
,,,THA,68414135.0,13.04083302850006,101.54455590850004,https://github.com/CSSEGISandData/COVID-19,25.0,,5.0,20.0,,1.3157894736842106,2020-02-04
,,,THA,68414135.0,13.04083302850006,101.54455590850004,https://github.com/CSSEGISandData/COVID-19,25.0,,5.0,20.0,,1.0,2020-02-05
,,,THA,68414135.0,13.04083302850006,101.54455590850004,https://github.com/CSSEGISandData/COVID-19,25.0,,5.0,20.0,,1.0,2020-02-06
,,,THA,68414135.0,13.04083302850006,101.54455590850004,https://github.com/CSSEGISandData/COVID-19,25.0,,5.0,20.0,,1.0,2020-02-07
,,,THA,68414135.0,13.04083302850006,101.54455590850004,https://github.com/CSSEGISandData/COVID-19,32.0,,10.0,22.0,,1.28,2020-02-08
,,,THA,68414135.0,13.04083302850006,101.54455590850004,https://github.com/CSSEGISandData/COVID-19,32.0,,10.0,22.0,,1.0,2020-02-09
,,,THA,68414135.0,13.04083302850006,101.54455590850004,https://github.com/CSSEGISandData/COVID-19,32.0,,10.0,22.0,,1.0,2020-02-10
,,,THA,68414135.0,13.04083302850006,101.54455590850004,https://github.com/CSSEGISandData/COVID-19,33.0,,10.0,23.0,,1.03125,2020-02-11
,,,THA,68414135.0,13.04083302850006,101.54455590850004,https://github.com/CSSEGISandData/COVID-19,33.0,,10.0,23.0,,1.0,2020-02-12
,,,THA,68414135.0,13.04083302850006,101.54455590850004,https://github.com/CSSEGISandData/COVID-19,33.0,,12.0,21.0,,1.0,2020-02-13
,,,THA,68414135.0,13.04083302850006,101.54455590850004,https://github.com/CSSEGISandData/COVID-19,33.0,,12.0,21.0,,1.0,2020-02-14
,,,THA,68414135.0,13.04083302850006,101.54455590850004,https://github.com/CSSEGISandData/COVID-19,33.0,,12.0,21.0,,1.0,2020-02-15
,,,THA,68414135.0,13.04083302850006,101.54455590850004,https://github.com/CSSEGISandData/COVID-19,34.0,,14.0,20.0,,1.0303030303030305,2020-02-16
,,,THA,68414135.0,13.04083302850006,101.54455590850004,https://github.com/CSSEGISandData/COVID-19,35.0,,15.0,20.0,,1.0294117647058822,2020-02-17
,,,THA,68414135.0,13.04083302850006,101.54455590850004,https://github.com/CSSEGISandData/COVID-19,35.0,,15.0,20.0,,1.0,2020-02-18
,,,THA,68414135.0,13.04083302850006,101.54455590850004,https://github.com/CSSEGISandData/COVID-19,35.0,,15.0,20.0,,1.0,2020-02-19
,,,THA,68414135.0,13.04083302850006,101.54455590850004,https://github.com/CSSEGISandData/COVID-19,35.0,,15.0,20.0,,1.0,2020-02-20
,,,THA,68414135.0,13.04083302850006,101.54455590850004,https://github.com/CSSEGISandData/COVID-19,35.0,,17.0,18.0,,1.0,2020-02-21
,,,THA,68414135.0,13.04083302850006,101.54455590850004,https://github.com/CSSEGISandData/COVID-19,35.0,,17.0,18.0,,1.0,2020-02-22
,,,THA,68414135.0,13.04083302850006,101.54455590850004,https://github.com/CSSEGISandData/COVID-19,35.0,,21.0,14.0,,1.0,2020-02-23
,,,THA,68414135.0,13.04083302850006,101.54455590850004,https://github.com/CSSEGISandData/COVID-19,35.0,,21.0,14.0,,1.0,2020-02-24
,,,THA,68414135.0,13.04083302850006,101.54455590850004,https://github.com/CSSEGISandData/COVID-19,37.0,,22.0,15.0,,1.0571428571428572,2020-02-25
,,,THA,68414135.0,13.04083302850006,101.54455590850004,https://github.com/CSSEGISandData/COVID-19,40.0,,22.0,18.0,,1.0810810810810811,2020-02-26
,,,THA,68414135.0,13.04083302850006,101.54455590850004,https://github.com/CSSEGISandData/COVID-19,40.0,,22.0,18.0,,1.0,2020-02-27
,,,THA,68414135.0,13.04083302850006,101.54455590850004,https://github.com/CSSEGISandData/COVID-19,41.0,,28.0,13.0,,1.025,2020-02-28
,,,THA,68414135.0,13.04083302850006,101.54455590850004,https://github.com/CSSEGISandData/COVID-19,42.0,,28.0,14.0,,1.024390243902439,2020-02-29
,,,THA,68414135.0,13.04083302850006,101.54455590850004,https://github.com/CSSEGISandData/COVID-19,42.0,1.0,28.0,13.0,,1.0,2020-03-01
,,,THA,68414135.0,13.04083302850006,101.54455590850004,https://github.com/CSSEGISandData/COVID-19,43.0,1.0,31.0,11.0,,1.0238095238095235,2020-03-02
,,,THA,68414135.0,13.04083302850006,101.54455590850004,https://github.com/CSSEGISandData/COVID-19,43.0,1.0,31.0,11.0,,1.0,2020-03-03
,,,THA,68414135.0,13.04083302850006,101.54455590850004,https://github.com/CSSEGISandData/COVID-19,43.0,1.0,31.0,11.0,,1.0,2020-03-04
,,,THA,68414135.0,13.04083302850006,101.54455590850004,https://github.com/CSSEGISandData/COVID-19,47.0,1.0,31.0,15.0,,1.0930232558139534,2020-03-05
,,,THA,68414135.0,13.04083302850006,101.54455590850004,https://github.com/CSSEGISandData/COVID-19,48.0,1.0,31.0,16.0,,1.0212765957446808,2020-03-06
,,,THA,68414135.0,13.04083302850006,101.54455590850004,https://github.com/CSSEGISandData/COVID-19,50.0,1.0,31.0,18.0,,1.0416666666666667,2020-03-07
,,,THA,68414135.0,13.04083302850006,101.54455590850004,https://github.com/CSSEGISandData/COVID-19,50.0,1.0,31.0,18.0,,1.0,2020-03-08
,,,THA,68414135.0,13.04083302850006,101.54455590850004,https://github.com/CSSEGISandData/COVID-19,50.0,1.0,31.0,18.0,,1.0,2020-03-09
,,,THA,68414135.0,13.04083302850006,101.54455590850004,https://github.com/CSSEGISandData/COVID-19,53.0,1.0,33.0,19.0,,1.06,2020-03-10
,,,THA,68414135.0,13.04083302850006,101.54455590850004,https://github.com/CSSEGISandData/COVID-19,59.0,1.0,34.0,24.0,,1.1132075471698113,2020-03-11
,,,THA,68414135.0,13.04083302850006,101.54455590850004,https://github.com/CSSEGISandData/COVID-19,70.0,1.0,34.0,35.0,,1.1864406779661016,2020-03-12
,,,THA,68414135.0,13.04083302850006,101.54455590850004,https://github.com/CSSEGISandData/COVID-19,75.0,1.0,35.0,39.0,,1.0714285714285714,2020-03-13
,,,THA,68414135.0,13.04083302850006,101.54455590850004,https://github.com/CSSEGISandData/COVID-19,82.0,1.0,35.0,46.0,,1.0933333333333333,2020-03-14
,,,THA,68414135.0,13.04083302850006,101.54455590850004,https://github.com/CSSEGISandData/COVID-19,114.0,1.0,35.0,78.0,,1.3902439024390243,2020-03-15
,,,THA,68414135.0,13.04083302850006,101.54455590850004,https://github.com/CSSEGISandData/COVID-19,147.0,1.0,35.0,111.0,,1.2894736842105263,2020-03-16
,,,THA,68414135.0,13.04083302850006,101.54455590850004,https://github.com/CSSEGISandData/COVID-19,177.0,1.0,41.0,135.0,,1.2040816326530612,2020-03-17
,,,THA,68414135.0,13.04083302850006,101.54455590850004,https://github.com/CSSEGISandData/COVID-19,212.0,1.0,42.0,169.0,,1.1977401129943503,2020-03-18
,,,THA,68414135.0,13.04083302850006,101.54455590850004,https://github.com/CSSEGISandData/COVID-19,272.0,1.0,42.0,229.0,,1.2830188679245282,2020-03-19
,,,THA,68414135.0,13.04083302850006,101.54455590850004,https://github.com/CSSEGISandData/COVID-19,322.0,1.0,42.0,279.0,,1.1838235294117647,2020-03-20
,,,THA,68414135.0,13.04083302850006,101.54455590850004,https://github.com/CSSEGISandData/COVID-19,411.0,1.0,42.0,368.0,,1.2763975155279503,2020-03-21
,,,THA,68414135.0,13.04083302850006,101.54455590850004,https://github.com/CSSEGISandData/COVID-19,599.0,1.0,44.0,554.0,,1.4574209245742094,2020-03-22
,,,THA,68414135.0,13.04083302850006,101.54455590850004,https://github.com/CSSEGISandData/COVID-19,599.0,1.0,44.0,554.0,,1.0,2020-03-23
,,,THA,68414135.0,13.04083302850006,101.54455590850004,https://github.com/CSSEGISandData/COVID-19,827.0,4.0,,,,1.3806343906510852,2020-03-24
,,,THA,68414135.0,13.04083302850006,101.54455590850004,https://github.com/CSSEGISandData/COVID-19,934.0,4.0,,,,1.1293833131801694,2020-03-25
,,,THA,68414135.0,13.04083302850006,101.54455590850004,https://github.com/CSSEGISandData/COVID-19,1045.0,4.0,,,,1.1188436830835118,2020-03-26
,,,JPN,126451398.0,37.873072917500046,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,2.0,,,2.0,,,2020-01-22
,,,JPN,126451398.0,37.873072917500046,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,1.0,,,1.0,,0.5,2020-01-23
,,,JPN,126451398.0,37.873072917500046,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,2.0,,,2.0,,2.0,2020-01-24
,,,JPN,126451398.0,37.873072917500046,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,2.0,,,2.0,,1.0,2020-01-25
,,,JPN,126451398.0,37.873072917500046,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,4.0,,1.0,3.0,,2.0,2020-01-26
,,,JPN,126451398.0,37.873072917500046,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,4.0,,1.0,3.0,,1.0,2020-01-27
,,,JPN,126451398.0,37.873072917500046,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,7.0,,1.0,6.0,,1.75,2020-01-28
,,,JPN,126451398.0,37.873072917500046,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,7.0,,1.0,6.0,,1.0,2020-01-29
,,,JPN,126451398.0,37.873072917500046,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,11.0,,1.0,10.0,,1.5714285714285714,2020-01-30
,,,JPN,126451398.0,37.873072917500046,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,15.0,,1.0,14.0,,1.3636363636363635,2020-01-31
,,,JPN,126451398.0,37.873072917500046,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,20.0,,1.0,19.0,,1.3333333333333333,2020-02-01
,,,JPN,126451398.0,37.873072917500046,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,20.0,,1.0,19.0,,1.0,2020-02-02
,,,JPN,126451398.0,37.873072917500046,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,20.0,,1.0,19.0,,1.0,2020-02-03
,,,JPN,126451398.0,37.873072917500046,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,22.0,,1.0,21.0,,1.1,2020-02-04
,,,JPN,126451398.0,37.873072917500046,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,22.0,,1.0,21.0,,1.0,2020-02-05
,,,JPN,126451398.0,37.873072917500046,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,45.0,,1.0,44.0,,2.0454545454545454,2020-02-06
,,,JPN,126451398.0,37.873072917500046,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,25.0,,1.0,24.0,,0.5555555555555556,2020-02-07
,,,JPN,126451398.0,37.873072917500046,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,25.0,,1.0,24.0,,1.0,2020-02-08
,,,JPN,126451398.0,37.873072917500046,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,26.0,,1.0,25.0,,1.04,2020-02-09
,,,JPN,126451398.0,37.873072917500046,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,26.0,,4.0,22.0,,1.0,2020-02-10
,,,JPN,126451398.0,37.873072917500046,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,26.0,,9.0,17.0,,1.0,2020-02-11
,,,JPN,126451398.0,37.873072917500046,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,28.0,,9.0,19.0,,1.0769230769230769,2020-02-12
,,,JPN,126451398.0,37.873072917500046,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,28.0,1.0,9.0,18.0,,1.0,2020-02-13
,,,JPN,126451398.0,37.873072917500046,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,29.0,1.0,9.0,19.0,,1.0357142857142858,2020-02-14
,,,JPN,126451398.0,37.873072917500046,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,43.0,1.0,12.0,30.0,,1.4827586206896552,2020-02-15
,,,JPN,126451398.0,37.873072917500046,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,59.0,1.0,12.0,46.0,,1.372093023255814,2020-02-16
,,,JPN,126451398.0,37.873072917500046,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,66.0,1.0,12.0,53.0,,1.11864406779661,2020-02-17
,,,JPN,126451398.0,37.873072917500046,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,74.0,1.0,13.0,60.0,,1.1212121212121209,2020-02-18
,,,JPN,126451398.0,37.873072917500046,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,84.0,1.0,18.0,65.0,,1.135135135135135,2020-02-19
,,,JPN,126451398.0,37.873072917500046,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,94.0,1.0,18.0,75.0,,1.119047619047619,2020-02-20
,,,JPN,126451398.0,37.873072917500046,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,105.0,1.0,22.0,82.0,,1.1170212765957446,2020-02-21
,,,JPN,126451398.0,37.873072917500046,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,122.0,1.0,22.0,99.0,,1.161904761904762,2020-02-22
,,,JPN,126451398.0,37.873072917500046,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,147.0,1.0,22.0,124.0,,1.2049180327868851,2020-02-23
,,,JPN,126451398.0,37.873072917500046,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,159.0,1.0,22.0,136.0,,1.0816326530612246,2020-02-24
,,,JPN,126451398.0,37.873072917500046,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,170.0,1.0,22.0,147.0,,1.0691823899371071,2020-02-25
,,,JPN,126451398.0,37.873072917500046,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,189.0,2.0,22.0,165.0,,1.111764705882353,2020-02-26
,,,JPN,126451398.0,37.873072917500046,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,214.0,4.0,22.0,188.0,,1.1322751322751323,2020-02-27
,,,JPN,126451398.0,37.873072917500046,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,228.0,4.0,22.0,202.0,,1.0654205607476634,2020-02-28
,,,JPN,126451398.0,37.873072917500046,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,241.0,5.0,32.0,204.0,,1.0570175438596492,2020-02-29
,,,JPN,126451398.0,37.873072917500046,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,256.0,6.0,32.0,218.0,,1.062240663900415,2020-03-01
,,,JPN,126451398.0,37.873072917500046,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,274.0,6.0,32.0,236.0,,1.0703125,2020-03-02
,,,JPN,126451398.0,37.873072917500046,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,293.0,6.0,43.0,244.0,,1.0693430656934306,2020-03-03
,,,JPN,126451398.0,37.873072917500046,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,331.0,6.0,43.0,282.0,,1.1296928327645048,2020-03-04
,,,JPN,126451398.0,37.873072917500046,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,360.0,6.0,43.0,311.0,,1.0876132930513596,2020-03-05
,,,JPN,126451398.0,37.873072917500046,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,420.0,6.0,46.0,368.0,,1.1666666666666667,2020-03-06
,,,JPN,126451398.0,37.873072917500046,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,461.0,6.0,76.0,379.0,,1.0976190476190475,2020-03-07
,,,JPN,126451398.0,37.873072917500046,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,502.0,6.0,76.0,420.0,,1.0889370932754878,2020-03-08
,,,JPN,126451398.0,37.873072917500046,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,511.0,10.0,76.0,425.0,,1.0179282868525896,2020-03-09
,,,JPN,126451398.0,37.873072917500046,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,581.0,10.0,101.0,470.0,,1.1369863013698631,2020-03-10
,,,JPN,126451398.0,37.873072917500046,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,639.0,15.0,118.0,506.0,,1.0998278829604131,2020-03-11
,,,JPN,126451398.0,37.873072917500046,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,639.0,16.0,118.0,505.0,,1.0,2020-03-12
,,,JPN,126451398.0,37.873072917500046,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,701.0,19.0,118.0,564.0,,1.0970266040688577,2020-03-13
,,,JPN,126451398.0,37.873072917500046,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,773.0,22.0,118.0,633.0,,1.102710413694722,2020-03-14
,,,JPN,126451398.0,37.873072917500046,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,839.0,22.0,118.0,699.0,,1.0853816300129366,2020-03-15
,,,JPN,126451398.0,37.873072917500046,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,825.0,27.0,144.0,654.0,,0.9833134684147796,2020-03-16
,,,JPN,126451398.0,37.873072917500046,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,878.0,29.0,144.0,705.0,,1.0642424242424242,2020-03-17
,,,JPN,126451398.0,37.873072917500046,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,889.0,29.0,144.0,716.0,,1.0125284738041005,2020-03-18
,,,JPN,126451398.0,37.873072917500046,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,924.0,29.0,150.0,745.0,,1.0393700787401574,2020-03-19
,,,JPN,126451398.0,37.873072917500046,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,963.0,33.0,191.0,739.0,,1.042207792207792,2020-03-20
,,,JPN,126451398.0,37.873072917500046,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,1007.0,35.0,232.0,740.0,,1.0456905503634475,2020-03-21
,,,JPN,126451398.0,37.873072917500046,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,1086.0,40.0,235.0,811.0,,1.0784508440913605,2020-03-22
,,,JPN,126451398.0,37.873072917500046,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,1086.0,40.0,235.0,811.0,,1.0,2020-03-23
,,,JPN,126451398.0,37.873072917500046,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,1193.0,43.0,,,,1.098526703499079,2020-03-24
,,,JPN,126451398.0,37.873072917500046,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,1307.0,45.0,,,,1.0955574182732606,2020-03-25
,,,JPN,126451398.0,37.873072917500046,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,1387.0,47.0,,,,1.0612088752869169,2020-03-26
,,,SGP,5888926.0,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,1.0,,,1.0,,,2020-01-23
,,,SGP,5888926.0,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,3.0,,,3.0,,3.0,2020-01-24
,,,SGP,5888926.0,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,3.0,,,3.0,,1.0,2020-01-25
,,,SGP,5888926.0,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,4.0,,,4.0,,1.3333333333333333,2020-01-26
,,,SGP,5888926.0,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,5.0,,,5.0,,1.25,2020-01-27
,,,SGP,5888926.0,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,7.0,,,7.0,,1.4,2020-01-28
,,,SGP,5888926.0,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,7.0,,,7.0,,1.0,2020-01-29
,,,SGP,5888926.0,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,10.0,,,10.0,,1.4285714285714286,2020-01-30
,,,SGP,5888926.0,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,13.0,,,13.0,,1.3,2020-01-31
,,,SGP,5888926.0,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,16.0,,,16.0,,1.2307692307692308,2020-02-01
,,,SGP,5888926.0,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,18.0,,,18.0,,1.125,2020-02-02
,,,SGP,5888926.0,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,18.0,,,18.0,,1.0,2020-02-03
,,,SGP,5888926.0,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,24.0,,,24.0,,1.3333333333333333,2020-02-04
,,,SGP,5888926.0,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,28.0,,,28.0,,1.1666666666666667,2020-02-05
,,,SGP,5888926.0,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,28.0,,,28.0,,1.0,2020-02-06
,,,SGP,5888926.0,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,30.0,,,30.0,,1.0714285714285714,2020-02-07
,,,SGP,5888926.0,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,33.0,,2.0,31.0,,1.1,2020-02-08
,,,SGP,5888926.0,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,40.0,,2.0,38.0,,1.2121212121212122,2020-02-09
,,,SGP,5888926.0,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,45.0,,2.0,43.0,,1.125,2020-02-10
,,,SGP,5888926.0,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,47.0,,9.0,38.0,,1.0444444444444445,2020-02-11
,,,SGP,5888926.0,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,50.0,,15.0,35.0,,1.0638297872340423,2020-02-12
,,,SGP,5888926.0,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,58.0,,15.0,43.0,,1.16,2020-02-13
,,,SGP,5888926.0,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,67.0,,17.0,50.0,,1.1551724137931034,2020-02-14
,,,SGP,5888926.0,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,72.0,,18.0,54.0,,1.0746268656716418,2020-02-15
,,,SGP,5888926.0,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,75.0,,18.0,57.0,,1.0416666666666667,2020-02-16
,,,SGP,5888926.0,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,77.0,,24.0,53.0,,1.0266666666666666,2020-02-17
,,,SGP,5888926.0,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,81.0,,29.0,52.0,,1.051948051948052,2020-02-18
,,,SGP,5888926.0,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,84.0,,34.0,50.0,,1.037037037037037,2020-02-19
,,,SGP,5888926.0,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,84.0,,34.0,50.0,,1.0,2020-02-20
,,,SGP,5888926.0,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,85.0,,37.0,48.0,,1.011904761904762,2020-02-21
,,,SGP,5888926.0,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,85.0,,37.0,48.0,,1.0,2020-02-22
,,,SGP,5888926.0,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,89.0,,51.0,38.0,,1.0470588235294118,2020-02-23
,,,SGP,5888926.0,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,89.0,,51.0,38.0,,1.0,2020-02-24
,,,SGP,5888926.0,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,91.0,,53.0,38.0,,1.0224719101123596,2020-02-25
,,,SGP,5888926.0,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,93.0,,62.0,31.0,,1.021978021978022,2020-02-26
,,,SGP,5888926.0,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,93.0,,62.0,31.0,,1.0,2020-02-27
,,,SGP,5888926.0,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,93.0,,62.0,31.0,,1.0,2020-02-28
,,,SGP,5888926.0,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,102.0,,72.0,30.0,,1.0967741935483872,2020-02-29
,,,SGP,5888926.0,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,106.0,,72.0,34.0,,1.03921568627451,2020-03-01
,,,SGP,5888926.0,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,108.0,,78.0,30.0,,1.018867924528302,2020-03-02
,,,SGP,5888926.0,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,110.0,,78.0,32.0,,1.0185185185185186,2020-03-03
,,,SGP,5888926.0,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,110.0,,78.0,32.0,,1.0,2020-03-04
,,,SGP,5888926.0,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,117.0,,78.0,39.0,,1.0636363636363635,2020-03-05
,,,SGP,5888926.0,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,130.0,,78.0,52.0,,1.1111111111111112,2020-03-06
,,,SGP,5888926.0,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,138.0,,78.0,60.0,,1.0615384615384615,2020-03-07
,,,SGP,5888926.0,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,150.0,,78.0,72.0,,1.0869565217391304,2020-03-08
,,,SGP,5888926.0,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,150.0,,78.0,72.0,,1.0,2020-03-09
,,,SGP,5888926.0,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,160.0,,78.0,82.0,,1.0666666666666669,2020-03-10
